Plant Name,Date,SN,Port,Energy,Year,Microinversor
Wilkne,2021-12-06,106272403916,4,1.394,2021,Micro_02
Wilkne,2021-12-06,116191966583,1,0.0,2021,Micro_04
Wilkne,2021-12-06,116191966583,2,0.0,2021,Micro_04
Wilkne,2021-12-06,116191966583,3,1.266,2021,Micro_04
Wilkne,2021-12-06,116191966583,4,1.252,2021,Micro_04
Wilkne,2021-12-12,106272403152,1,1.84,2021,Micro_01
Wilkne,2021-12-12,106272403152,2,1.835,2021,Micro_01
Wilkne,2021-12-12,106272403152,3,1.821,2021,Micro_01
Wilkne,2021-12-12,106272403152,4,1.845,2021,Micro_01
Wilkne,2021-12-12,106272403916,1,1.842,2021,Micro_02
Wilkne,2021-12-12,106272403916,2,1.849,2021,Micro_02
Wilkne,2021-12-12,106272403916,3,1.822,2021,Micro_02
Wilkne,2021-12-12,106272403916,4,1.852,2021,Micro_02
Wilkne,2021-12-12,116191966583,1,0.0,2021,Micro_04
Wilkne,2021-12-12,116191966583,2,0.0,2021,Micro_04
Wilkne,2021-12-12,116191966583,3,1.718,2021,Micro_04
Wilkne,2021-12-12,116191966583,4,1.717,2021,Micro_04
Wilkne,2021-12-04,106272403152,1,2.083,2021,Micro_01
Wilkne,2021-12-04,106272403152,2,2.079,2021,Micro_01
Wilkne,2021-12-04,106272403152,3,2.077,2021,Micro_01
Wilkne,2021-12-04,106272403152,4,2.094,2021,Micro_01
Wilkne,2021-12-04,106272403916,1,2.084,2021,Micro_02
Wilkne,2021-12-04,106272403916,2,2.084,2021,Micro_02
Wilkne,2021-12-04,106272403916,3,2.062,2021,Micro_02
Wilkne,2021-12-04,106272403916,4,2.097,2021,Micro_02
Wilkne,2021-12-04,116191966583,1,0.0,2021,Micro_04
Wilkne,2021-12-04,116191966583,2,0.0,2021,Micro_04
Wilkne,2021-12-04,116191966583,3,1.855,2021,Micro_04
Wilkne,2021-12-04,116191966583,4,1.848,2021,Micro_04
Wilkne,2021-12-10,106272403152,1,1.81,2021,Micro_01
Wilkne,2021-12-10,106272403152,2,1.807,2021,Micro_01
Wilkne,2021-12-10,106272403152,3,1.792,2021,Micro_01
Wilkne,2021-12-10,106272403152,4,1.808,2021,Micro_01
Wilkne,2021-12-10,106272403916,1,1.808,2021,Micro_02
Wilkne,2021-12-10,106272403916,2,1.81,2021,Micro_02
Wilkne,2021-12-10,106272403916,3,1.789,2021,Micro_02
Wilkne,2021-12-10,106272403916,4,1.812,2021,Micro_02
Wilkne,2021-12-10,116191966583,1,0.0,2021,Micro_04
Wilkne,2021-12-10,116191966583,2,0.0,2021,Micro_04
Wilkne,2021-12-10,116191966583,3,1.639,2021,Micro_04
Wilkne,2021-12-10,116191966583,4,1.628,2021,Micro_04
Wilkne,2021-12-11,106272403152,1,1.634,2021,Micro_01
Wilkne,2021-12-11,106272403152,2,1.629,2021,Micro_01
Wilkne,2021-12-11,106272403152,3,1.612,2021,Micro_01
Wilkne,2021-12-11,106272403152,4,1.629,2021,Micro_01
Wilkne,2021-12-11,106272403916,1,1.627,2021,Micro_02
Wilkne,2021-12-11,106272403916,2,1.63,2021,Micro_02
Wilkne,2021-12-11,106272403916,3,1.613,2021,Micro_02
Wilkne,2021-12-11,106272403916,4,1.634,2021,Micro_02
Wilkne,2021-12-11,116191966583,1,0.0,2021,Micro_04
Wilkne,2021-12-11,116191966583,2,0.0,2021,Micro_04
Wilkne,2021-12-11,116191966583,3,1.43,2021,Micro_04
Wilkne,2021-12-11,116191966583,4,1.412,2021,Micro_04
Wilkne,2021-12-05,106272403152,1,2.237,2021,Micro_01
Wilkne,2021-12-05,106272403152,2,2.233,2021,Micro_01
Wilkne,2021-12-05,106272403152,3,2.231,2021,Micro_01
Wilkne,2021-12-05,106272403152,4,2.255,2021,Micro_01
Wilkne,2021-12-05,106272403916,1,2.243,2021,Micro_02
Wilkne,2021-12-05,106272403916,2,2.247,2021,Micro_02
Wilkne,2021-12-05,106272403916,3,2.217,2021,Micro_02
Wilkne,2021-12-05,106272403916,4,2.264,2021,Micro_02
Wilkne,2021-12-05,116191966583,1,0.0,2021,Micro_04
Wilkne,2021-12-05,116191966583,2,0.0,2021,Micro_04
Wilkne,2021-12-05,116191966583,3,2.106,2021,Micro_04
Wilkne,2021-12-05,116191966583,4,2.114,2021,Micro_04
Wilkne,2021-12-29,106272403152,1,1.963,2021,Micro_01
Wilkne,2021-12-29,106272403152,2,1.961,2021,Micro_01
Wilkne,2021-12-29,106272403152,3,1.956,2021,Micro_01
Wilkne,2021-12-29,106272403152,4,1.96,2021,Micro_01
Wilkne,2021-12-29,106272403916,1,1.962,2021,Micro_02
Wilkne,2021-12-29,106272403916,2,1.964,2021,Micro_02
Wilkne,2021-12-29,106272403916,3,1.942,2021,Micro_02
Wilkne,2021-12-29,106272403916,4,1.988,2021,Micro_02
Wilkne,2021-12-29,116191966583,1,0.0,2021,Micro_04
Wilkne,2021-12-29,116191966583,2,0.0,2021,Micro_04
Wilkne,2021-12-29,116191966583,3,1.706,2021,Micro_04
Wilkne,2021-12-29,116191966583,4,1.702,2021,Micro_04
Wilkne,2021-12-01,106272403152,1,2.58,2021,Micro_01
Wilkne,2021-12-01,106272403152,2,2.574,2021,Micro_01
Wilkne,2021-12-01,106272403152,3,2.581,2021,Micro_01
Wilkne,2021-12-01,106272403152,4,2.597,2021,Micro_01
Wilkne,2021-12-01,106272403916,1,2.566,2021,Micro_02
Wilkne,2021-12-01,106272403916,2,2.565,2021,Micro_02
Wilkne,2021-12-01,106272403916,3,2.532,2021,Micro_02
Wilkne,2021-12-01,106272403916,4,2.584,2021,Micro_02
Wilkne,2021-12-01,116191966583,1,0.0,2021,Micro_04
Wilkne,2021-12-01,116191966583,2,0.0,2021,Micro_04
Wilkne,2021-12-01,116191966583,3,2.356,2021,Micro_04
Wilkne,2021-12-01,116191966583,4,2.352,2021,Micro_04
Wilkne,2021-12-15,106272403152,1,2.158,2021,Micro_01
Wilkne,2021-12-15,106272403152,2,2.149,2021,Micro_01
Wilkne,2021-12-15,106272403152,3,2.137,2021,Micro_01
Wilkne,2021-12-15,106272403152,4,2.166,2021,Micro_01
Wilkne,2021-12-15,106272403916,1,2.16,2021,Micro_02
Wilkne,2021-12-15,106272403916,2,2.17,2021,Micro_02
Wilkne,2021-12-15,106272403916,3,2.137,2021,Micro_02
Wilkne,2021-12-15,106272403916,4,2.175,2021,Micro_02
Wilkne,2021-12-15,116191966583,1,0.0,2021,Micro_04
Wilkne,2021-12-15,116191966583,2,0.0,2021,Micro_04
Wilkne,2021-12-15,116191966583,3,2.008,2021,Micro_04
Wilkne,2021-12-15,116191966583,4,2.009,2021,Micro_04
Wilkne,2021-12-14,106272403152,1,1.833,2021,Micro_01
Wilkne,2021-12-14,106272403152,2,1.826,2021,Micro_01
Wilkne,2021-12-14,106272403152,3,1.81,2021,Micro_01
Wilkne,2021-12-14,106272403152,4,1.832,2021,Micro_01
Wilkne,2021-12-14,106272403916,1,1.827,2021,Micro_02
Wilkne,2021-12-14,106272403916,2,1.832,2021,Micro_02
Wilkne,2021-12-14,106272403916,3,1.809,2021,Micro_02
Wilkne,2021-12-14,106272403916,4,1.838,2021,Micro_02
Wilkne,2021-12-14,116191966583,1,0.0,2021,Micro_04
Wilkne,2021-12-14,116191966583,2,0.0,2021,Micro_04
Wilkne,2021-12-14,116191966583,3,1.626,2021,Micro_04
Wilkne,2021-12-14,116191966583,4,1.614,2021,Micro_04
Wilkne,2021-12-28,106272403152,1,1.867,2021,Micro_01
Wilkne,2021-12-28,106272403152,2,1.862,2021,Micro_01
Wilkne,2021-12-28,106272403152,3,1.863,2021,Micro_01
Wilkne,2021-12-28,106272403152,4,1.877,2021,Micro_01
Wilkne,2021-12-28,106272403916,1,1.874,2021,Micro_02
Wilkne,2021-12-28,106272403916,2,1.877,2021,Micro_02
Wilkne,2021-12-28,106272403916,3,1.852,2021,Micro_02
Wilkne,2021-12-28,106272403916,4,1.89,2021,Micro_02
Wilkne,2021-12-28,116191966583,1,0.0,2021,Micro_04
Wilkne,2021-12-28,116191966583,2,0.0,2021,Micro_04
Wilkne,2021-12-28,116191966583,3,1.765,2021,Micro_04
Wilkne,2021-12-28,116191966583,4,1.753,2021,Micro_04
Wilkne,2021-12-16,106272403152,1,2.119,2021,Micro_01
Wilkne,2021-12-16,106272403152,2,2.114,2021,Micro_01
Wilkne,2021-12-16,106272403152,3,2.099,2021,Micro_01
Wilkne,2021-12-16,106272403152,4,2.121,2021,Micro_01
Wilkne,2021-12-16,106272403916,1,2.114,2021,Micro_02
Wilkne,2021-12-16,106272403916,2,2.124,2021,Micro_02
Wilkne,2021-12-16,106272403916,3,2.093,2021,Micro_02
Wilkne,2021-12-16,106272403916,4,2.13,2021,Micro_02
Wilkne,2021-12-16,116191966583,1,0.0,2021,Micro_04
Wilkne,2021-12-16,116191966583,2,0.0,2021,Micro_04
Wilkne,2021-12-16,116191966583,3,1.911,2021,Micro_04
Wilkne,2021-12-16,116191966583,4,1.904,2021,Micro_04
Wilkne,2021-12-02,106272403152,1,2.531,2021,Micro_01
Wilkne,2021-12-02,106272403152,2,2.517,2021,Micro_01
Wilkne,2021-12-02,106272403152,3,2.522,2021,Micro_01
Wilkne,2021-12-02,106272403152,4,2.54,2021,Micro_01
Wilkne,2021-12-02,106272403916,1,2.512,2021,Micro_02
Wilkne,2021-12-02,106272403916,2,2.508,2021,Micro_02
Wilkne,2021-12-02,106272403916,3,2.478,2021,Micro_02
Wilkne,2021-12-02,106272403916,4,2.536,2021,Micro_02
Wilkne,2021-12-02,116191966583,1,0.0,2021,Micro_04
Wilkne,2021-12-02,116191966583,2,0.0,2021,Micro_04
Wilkne,2021-12-02,116191966583,3,2.221,2021,Micro_04
Wilkne,2021-12-02,116191966583,4,2.224,2021,Micro_04
Wilkne,2021-12-03,106272403152,1,1.941,2021,Micro_01
Wilkne,2021-12-03,106272403152,2,1.938,2021,Micro_01
Wilkne,2021-12-03,106272403152,3,1.934,2021,Micro_01
Wilkne,2021-12-03,106272403152,4,1.952,2021,Micro_01
Wilkne,2021-12-03,106272403916,1,1.942,2021,Micro_02
Wilkne,2021-12-03,106272403916,2,1.946,2021,Micro_02
Wilkne,2021-12-03,106272403916,3,1.922,2021,Micro_02
Wilkne,2021-12-03,106272403916,4,1.96,2021,Micro_02
Wilkne,2021-12-03,116191966583,1,0.0,2021,Micro_04
Wilkne,2021-12-03,116191966583,2,0.0,2021,Micro_04
Wilkne,2021-12-03,116191966583,3,1.805,2021,Micro_04
Wilkne,2021-12-03,116191966583,4,1.8,2021,Micro_04
Wilkne,2021-12-17,106272403152,1,2.397,2021,Micro_01
Wilkne,2021-12-17,106272403152,2,2.384,2021,Micro_01
Wilkne,2021-12-17,106272403152,3,2.37,2021,Micro_01
Wilkne,2021-12-17,106272403152,4,2.395,2021,Micro_01
Wilkne,2021-12-17,106272403916,1,2.392,2021,Micro_02
Wilkne,2021-12-17,106272403916,2,2.398,2021,Micro_02
Wilkne,2021-12-17,106272403916,3,2.369,2021,Micro_02
Wilkne,2021-12-17,106272403916,4,2.404,2021,Micro_02
Wilkne,2021-12-17,116191966583,1,0.0,2021,Micro_04
Wilkne,2021-12-17,116191966583,2,0.0,2021,Micro_04
Wilkne,2021-12-17,116191966583,3,2.075,2021,Micro_04
Wilkne,2021-12-17,116191966583,4,2.067,2021,Micro_04
Wilkne,2021-11-27,106272403152,1,2.384,2021,Micro_01
Wilkne,2021-11-27,106272403152,2,2.38,2021,Micro_01
Wilkne,2021-11-27,106272403152,3,2.384,2021,Micro_01
Wilkne,2021-11-27,106272403152,4,2.398,2021,Micro_01
Wilkne,2021-11-27,106272403916,1,2.39,2021,Micro_02
Wilkne,2021-11-27,106272403916,2,2.388,2021,Micro_02
Wilkne,2021-11-27,106272403916,3,2.358,2021,Micro_02
Wilkne,2021-11-27,106272403916,4,2.402,2021,Micro_02
Wilkne,2021-11-27,116191966583,1,0.0,2021,Micro_04
Wilkne,2021-11-27,116191966583,2,0.0,2021,Micro_04
Wilkne,2021-11-27,116191966583,3,2.228,2021,Micro_04
Wilkne,2021-11-27,116191966583,4,2.226,2021,Micro_04
Wilkne,2021-11-26,106272403152,1,2.163,2021,Micro_01
Wilkne,2021-11-26,106272403152,2,2.157,2021,Micro_01
Wilkne,2021-11-26,106272403152,3,2.152,2021,Micro_01
Wilkne,2021-11-26,106272403152,4,2.171,2021,Micro_01
Wilkne,2021-11-26,106272403916,1,2.163,2021,Micro_02
Wilkne,2021-11-26,106272403916,2,2.166,2021,Micro_02
Wilkne,2021-11-26,106272403916,3,2.14,2021,Micro_02
Wilkne,2021-11-26,106272403916,4,2.184,2021,Micro_02
Wilkne,2021-11-26,116191966583,1,0.0,2021,Micro_04
Wilkne,2021-11-26,116191966583,2,0.0,2021,Micro_04
Wilkne,2021-11-26,116191966583,3,1.95,2021,Micro_04
Wilkne,2021-11-26,116191966583,4,1.951,2021,Micro_04
