Plant Name,Date,Sn,Port,Energy (kWh),ID,SN,Microinversor
Wilkne,2024-05-06,,2,1.941,9074.0,106272403152.0,Microinversor_2
Wilkne,2024-05-06,,3,1.93,9075.0,106272403152.0,Microinversor_2
Wilkne,2024-05-06,,4,1.945,9076.0,106272403152.0,Microinversor_2
Wilkne,2024-05-06,,1,1.952,9077.0,106272403916.0,Microinversor_3
Wilkne,2024-05-06,,2,1.943,9078.0,106272403916.0,Microinversor_3
Wilkne,2024-05-06,,3,1.933,9079.0,106272403916.0,Microinversor_3
Wilkne,2024-05-06,,4,1.969,9080.0,106272403916.0,Microinversor_3
Wilkne,2024-05-06,,1,0.012,9081.0,106272404964.0,Microinversor_4
Wilkne,2024-05-06,,2,2.103,9082.0,106272404964.0,Microinversor_4
Wilkne,2024-05-06,,3,2.092,9083.0,106272404964.0,Microinversor_4
Wilkne,2024-05-06,,4,2.132,9084.0,106272404964.0,Microinversor_4
Wilkne,2024-05-12,,1,1.602,9085.0,106272403152.0,Microinversor_2
Wilkne,2024-05-12,,2,1.606,9086.0,106272403152.0,Microinversor_2
Wilkne,2024-05-12,,3,1.597,9087.0,106272403152.0,Microinversor_2
Wilkne,2024-05-12,,4,1.614,9088.0,106272403152.0,Microinversor_2
Wilkne,2024-05-12,,1,1.614,9089.0,106272403916.0,Microinversor_3
Wilkne,2024-05-12,,2,1.609,9090.0,106272403916.0,Microinversor_3
Wilkne,2024-05-12,,3,1.597,9091.0,106272403916.0,Microinversor_3
Wilkne,2024-05-12,,4,1.627,9092.0,106272403916.0,Microinversor_3
Wilkne,2024-05-12,,1,0.012,9093.0,106272404964.0,Microinversor_4
Wilkne,2024-05-12,,2,1.685,9094.0,106272404964.0,Microinversor_4
Wilkne,2024-05-12,,3,1.685,9095.0,106272404964.0,Microinversor_4
Wilkne,2024-05-12,,4,1.708,9096.0,106272404964.0,Microinversor_4
Wilkne,2024-02-23,,1,1.787,9097.0,106272403152.0,Microinversor_2
Wilkne,2024-02-23,,2,1.787,9098.0,106272403152.0,Microinversor_2
Wilkne,2024-02-23,,3,1.786,9099.0,106272403152.0,Microinversor_2
Wilkne,2024-02-23,,4,1.797,9100.0,106272403152.0,Microinversor_2
Wilkne,2024-02-23,,1,1.773,9101.0,106272403916.0,Microinversor_3
Wilkne,2024-02-23,,2,1.766,9102.0,106272403916.0,Microinversor_3
Wilkne,2024-02-23,,3,1.742,9103.0,106272403916.0,Microinversor_3
Wilkne,2024-02-23,,4,1.798,9104.0,106272403916.0,Microinversor_3
Wilkne,2024-02-23,,1,0.011,9105.0,116191966583.0,Microinversor_5
Wilkne,2024-02-23,,2,1.745,9106.0,116191966583.0,Microinversor_5
Wilkne,2024-02-23,,3,1.711,9107.0,116191966583.0,Microinversor_5
Wilkne,2024-02-23,,4,1.751,9108.0,116191966583.0,Microinversor_5
Wilkne,2024-05-16,,1,1.872,9109.0,106272403152.0,Microinversor_2
Wilkne,2024-05-16,,2,1.875,9110.0,106272403152.0,Microinversor_2
Wilkne,2024-05-16,,3,1.865,9111.0,106272403152.0,Microinversor_2
Wilkne,2024-05-16,,4,1.881,9112.0,106272403152.0,Microinversor_2
Wilkne,2024-05-16,,1,1.883,9113.0,106272403916.0,Microinversor_3
Wilkne,2024-05-16,,2,1.876,9114.0,106272403916.0,Microinversor_3
Wilkne,2024-05-16,,3,1.865,9115.0,106272403916.0,Microinversor_3
Wilkne,2024-05-16,,4,1.9,9116.0,106272403916.0,Microinversor_3
Wilkne,2024-05-16,,1,0.012,9117.0,106272404964.0,Microinversor_4
Wilkne,2024-05-16,,2,2.042,9118.0,106272404964.0,Microinversor_4
Wilkne,2024-05-16,,3,2.029,9119.0,106272404964.0,Microinversor_4
Wilkne,2024-05-16,,4,2.064,9120.0,106272404964.0,Microinversor_4
Wilkne,2024-05-02,,1,2.153,9121.0,106272403152.0,Microinversor_2
Wilkne,2024-05-02,,2,2.15,9122.0,106272403152.0,Microinversor_2
Wilkne,2024-05-02,,3,2.136,9123.0,106272403152.0,Microinversor_2
Wilkne,2024-05-02,,4,2.149,9124.0,106272403152.0,Microinversor_2
Wilkne,2024-05-02,,1,2.166,9125.0,106272403916.0,Microinversor_3
Wilkne,2024-05-02,,2,2.153,9126.0,106272403916.0,Microinversor_3
Wilkne,2024-05-02,,3,2.145,9127.0,106272403916.0,Microinversor_3
Wilkne,2024-05-02,,4,2.189,9128.0,106272403916.0,Microinversor_3
Wilkne,2024-05-02,,1,0.013,9129.0,106272404964.0,Microinversor_4
Wilkne,2024-05-02,,2,2.351,9130.0,106272404964.0,Microinversor_4
Wilkne,2024-05-02,,3,2.345,9131.0,106272404964.0,Microinversor_4
Wilkne,2024-05-02,,4,2.396,9132.0,106272404964.0,Microinversor_4
Wilkne,2022-10-18,,1,2.039,9133.0,106272403152.0,Microinversor_2
Wilkne,2022-10-18,,2,2.028,9134.0,106272403152.0,Microinversor_2
Wilkne,2022-10-18,,3,2.024,9135.0,106272403152.0,Microinversor_2
Wilkne,2022-10-18,,4,2.06,9136.0,106272403152.0,Microinversor_2
Wilkne,2022-10-18,,1,2.012,9137.0,106272403916.0,Microinversor_3
Wilkne,2022-10-18,,2,2.038,9138.0,106272403916.0,Microinversor_3
Wilkne,2022-10-18,,3,2.001,9139.0,106272403916.0,Microinversor_3
Wilkne,2022-10-18,,4,2.048,9140.0,106272403916.0,Microinversor_3
Wilkne,2022-10-18,,1,0.0,9141.0,116191966583.0,Microinversor_5
Wilkne,2022-10-18,,2,0.0,9142.0,116191966583.0,Microinversor_5
Wilkne,2022-10-18,,3,1.91,9143.0,116191966583.0,Microinversor_5
Wilkne,2022-10-18,,4,1.904,9144.0,116191966583.0,Microinversor_5
Wilkne,2022-10-30,,1,1.529,9145.0,106272403152.0,Microinversor_2
Wilkne,2022-10-30,,2,1.519,9146.0,106272403152.0,Microinversor_2
Wilkne,2022-10-30,,3,1.514,9147.0,106272403152.0,Microinversor_2
Wilkne,2022-10-30,,4,1.547,9148.0,106272403152.0,Microinversor_2
Wilkne,2022-10-30,,1,1.503,9149.0,106272403916.0,Microinversor_3
Wilkne,2022-10-30,,2,1.522,9150.0,106272403916.0,Microinversor_3
Wilkne,2022-10-30,,3,1.501,9151.0,106272403916.0,Microinversor_3
Wilkne,2022-10-30,,4,1.538,9152.0,106272403916.0,Microinversor_3
Wilkne,2022-10-30,,1,0.0,9153.0,116191966583.0,Microinversor_5
Wilkne,2022-10-30,,2,0.0,9154.0,116191966583.0,Microinversor_5
Wilkne,2022-10-30,,3,1.506,9155.0,116191966583.0,Microinversor_5
Wilkne,2022-10-30,,4,1.487,9156.0,116191966583.0,Microinversor_5
Wilkne,2023-11-07,,1,2.233,9157.0,106272403152.0,Microinversor_2
Wilkne,2023-11-07,,2,2.226,9158.0,106272403152.0,Microinversor_2
Wilkne,2023-11-07,,3,2.239,9159.0,106272403152.0,Microinversor_2
Wilkne,2023-11-07,,4,2.261,9160.0,106272403152.0,Microinversor_2
Wilkne,2023-11-07,,1,2.258,9161.0,106272403916.0,Microinversor_3
Wilkne,2023-11-07,,2,2.247,9162.0,106272403916.0,Microinversor_3
Wilkne,2023-11-07,,3,2.226,9163.0,106272403916.0,Microinversor_3
Wilkne,2023-11-07,,4,2.266,9164.0,106272403916.0,Microinversor_3
Wilkne,2023-11-07,,1,0.013,9165.0,116191966583.0,Microinversor_5
Wilkne,2023-11-07,,2,2.057,9166.0,116191966583.0,Microinversor_5
Wilkne,2023-11-07,,3,2.073,9167.0,116191966583.0,Microinversor_5
Wilkne,2023-11-07,,4,2.099,9168.0,116191966583.0,Microinversor_5
Wilkne,2022-10-24,,1,1.815,9169.0,106272403152.0,Microinversor_2
Wilkne,2022-10-24,,2,1.805,9170.0,106272403152.0,Microinversor_2
Wilkne,2022-10-24,,3,1.799,9171.0,106272403152.0,Microinversor_2
Wilkne,2022-10-24,,4,1.834,9172.0,106272403152.0,Microinversor_2
Wilkne,2022-10-24,,1,1.788,9173.0,106272403916.0,Microinversor_3
Wilkne,2022-10-24,,2,1.811,9174.0,106272403916.0,Microinversor_3
Wilkne,2022-10-24,,3,1.782,9175.0,106272403916.0,Microinversor_3
Wilkne,2022-10-24,,4,1.825,9176.0,106272403916.0,Microinversor_3
Wilkne,2022-10-24,,1,0.0,9177.0,116191966583.0,Microinversor_5
Wilkne,2022-10-24,,2,0.0,9178.0,116191966583.0,Microinversor_5
Wilkne,2022-10-24,,3,1.742,9179.0,116191966583.0,Microinversor_5
Wilkne,2022-10-24,,4,1.729,9180.0,116191966583.0,Microinversor_5
Wilkne,2023-11-13,,1,2.587,9181.0,106272403152.0,Microinversor_2
Wilkne,2023-11-13,,2,2.577,9182.0,106272403152.0,Microinversor_2
Wilkne,2023-11-13,,3,2.595,9183.0,106272403152.0,Microinversor_2
Wilkne,2023-11-13,,4,2.61,9184.0,106272403152.0,Microinversor_2
Wilkne,2023-11-13,,1,2.571,9185.0,106272403916.0,Microinversor_3
Wilkne,2023-11-13,,2,2.55,9186.0,106272403916.0,Microinversor_3
Wilkne,2023-11-13,,3,2.523,9187.0,106272403916.0,Microinversor_3
Wilkne,2023-11-13,,4,2.591,9188.0,106272403916.0,Microinversor_3
Wilkne,2023-11-13,,1,0.013,9189.0,116191966583.0,Microinversor_5
Wilkne,2023-11-13,,2,2.384,9190.0,116191966583.0,Microinversor_5
Wilkne,2023-11-13,,3,2.406,9191.0,116191966583.0,Microinversor_5
Wilkne,2023-11-13,,4,2.426,9192.0,116191966583.0,Microinversor_5
Wilkne,2024-12-26,,1,2.435,9193.0,106272403152.0,Microinversor_2
Wilkne,2024-12-26,,2,2.439,9194.0,106272403152.0,Microinversor_2
Wilkne,2024-12-26,,3,2.438,9195.0,106272403152.0,Microinversor_2
Wilkne,2024-12-26,,4,2.455,9196.0,106272403152.0,Microinversor_2
Wilkne,2024-12-26,,1,2.447,9197.0,106272403916.0,Microinversor_3
Wilkne,2024-12-26,,2,2.437,9198.0,106272403916.0,Microinversor_3
Wilkne,2024-12-26,,3,2.411,9199.0,106272403916.0,Microinversor_3
Wilkne,2024-12-26,,4,2.465,9200.0,106272403916.0,Microinversor_3
Wilkne,2024-12-26,,1,0.013,9201.0,106272404964.0,Microinversor_4
Wilkne,2024-12-26,,2,2.174,9202.0,106272404964.0,Microinversor_4
Wilkne,2024-12-26,,3,2.137,9203.0,106272404964.0,Microinversor_4
Wilkne,2024-12-26,,4,2.169,9204.0,106272404964.0,Microinversor_4
Wilkne,2022-07-14,,1,1.767,9205.0,106272403152.0,Microinversor_2
Wilkne,2022-07-14,,2,1.763,9206.0,106272403152.0,Microinversor_2
Wilkne,2022-07-14,,3,1.744,9207.0,106272403152.0,Microinversor_2
Wilkne,2022-07-14,,4,1.749,9208.0,106272403152.0,Microinversor_2
Wilkne,2022-07-14,,1,1.755,9209.0,106272403916.0,Microinversor_3
Wilkne,2022-07-14,,2,1.751,9210.0,106272403916.0,Microinversor_3
Wilkne,2022-07-14,,3,1.752,9211.0,106272403916.0,Microinversor_3
Wilkne,2022-07-14,,4,1.783,9212.0,106272403916.0,Microinversor_3
Wilkne,2022-07-14,,1,0.0,9213.0,116191966583.0,Microinversor_5
Wilkne,2022-07-14,,2,0.0,9214.0,116191966583.0,Microinversor_5
Wilkne,2022-07-14,,3,1.714,9215.0,116191966583.0,Microinversor_5
Wilkne,2022-07-14,,4,1.72,9216.0,116191966583.0,Microinversor_5
Wilkne,2023-06-23,,1,1.372,9217.0,106272403152.0,Microinversor_2
Wilkne,2023-06-23,,2,1.378,9218.0,106272403152.0,Microinversor_2
Wilkne,2023-06-23,,3,1.369,9219.0,106272403152.0,Microinversor_2
Wilkne,2023-06-23,,4,1.38,9220.0,106272403152.0,Microinversor_2
Wilkne,2023-06-23,,1,1.376,9221.0,106272403916.0,Microinversor_3
Wilkne,2023-06-23,,2,1.371,9222.0,106272403916.0,Microinversor_3
Wilkne,2023-06-23,,3,1.364,9223.0,106272403916.0,Microinversor_3
Wilkne,2023-06-23,,4,1.39,9224.0,106272403916.0,Microinversor_3
Wilkne,2023-06-23,,1,0.011,9225.0,116191966583.0,Microinversor_5
Wilkne,2023-06-23,,2,1.5,9226.0,116191966583.0,Microinversor_5
Wilkne,2023-06-23,,3,1.506,9227.0,116191966583.0,Microinversor_5
Wilkne,2023-06-23,,4,1.515,9228.0,116191966583.0,Microinversor_5
Wilkne,2022-07-28,,1,2.071,9229.0,106272403152.0,Microinversor_2
Wilkne,2022-07-28,,2,2.066,9230.0,106272403152.0,Microinversor_2
Wilkne,2022-07-28,,3,2.054,9231.0,106272403152.0,Microinversor_2
Wilkne,2022-07-28,,4,2.066,9232.0,106272403152.0,Microinversor_2
Wilkne,2022-07-28,,1,2.085,9233.0,106272403916.0,Microinversor_3
Wilkne,2022-07-28,,2,2.08,9234.0,106272403916.0,Microinversor_3
Wilkne,2022-07-28,,3,2.065,9235.0,106272403916.0,Microinversor_3
Wilkne,2022-07-28,,4,2.104,9236.0,106272403916.0,Microinversor_3
Wilkne,2022-07-28,,1,0.0,9237.0,116191966583.0,Microinversor_5
Wilkne,2022-07-28,,2,0.0,9238.0,116191966583.0,Microinversor_5
Wilkne,2022-07-28,,3,2.318,9239.0,116191966583.0,Microinversor_5
Wilkne,2022-07-28,,4,2.35,9240.0,116191966583.0,Microinversor_5
Wilkne,2022-09-05,,1,2.378,9241.0,106272403152.0,Microinversor_2
Wilkne,2022-09-05,,2,2.358,9242.0,106272403152.0,Microinversor_2
Wilkne,2022-09-05,,3,2.353,9243.0,106272403152.0,Microinversor_2
Wilkne,2022-09-05,,4,2.371,9244.0,106272403152.0,Microinversor_2
Wilkne,2022-09-05,,1,2.359,9245.0,106272403916.0,Microinversor_3
Wilkne,2022-09-05,,2,2.373,9246.0,106272403916.0,Microinversor_3
Wilkne,2022-09-05,,3,2.339,9247.0,106272403916.0,Microinversor_3
Wilkne,2022-09-05,,4,2.397,9248.0,106272403916.0,Microinversor_3
Wilkne,2022-09-05,,1,0.0,9249.0,116191966583.0,Microinversor_5
Wilkne,2022-09-05,,2,0.0,9250.0,116191966583.0,Microinversor_5
Wilkne,2022-09-05,,3,2.423,9251.0,116191966583.0,Microinversor_5
Wilkne,2022-09-05,,4,2.448,9252.0,116191966583.0,Microinversor_5
Wilkne,2023-01-16,,1,1.333,9253.0,106272403152.0,Microinversor_2
Wilkne,2023-01-16,,2,1.337,9254.0,106272403152.0,Microinversor_2
Wilkne,2023-01-16,,3,1.338,9255.0,106272403152.0,Microinversor_2
Wilkne,2023-01-16,,4,1.35,9256.0,106272403152.0,Microinversor_2
Wilkne,2023-01-16,,1,1.348,9257.0,106272403916.0,Microinversor_3
Wilkne,2023-01-16,,2,1.349,9258.0,106272403916.0,Microinversor_3
Wilkne,2023-01-16,,3,1.329,9259.0,106272403916.0,Microinversor_3
Wilkne,2023-01-16,,4,1.356,9260.0,106272403916.0,Microinversor_3
Wilkne,2023-01-16,,1,0.012,9261.0,106272404964.0,Microinversor_4
Wilkne,2023-01-16,,2,1.279,9262.0,106272404964.0,Microinversor_4
Wilkne,2023-01-16,,3,1.279,9263.0,106272404964.0,Microinversor_4
Wilkne,2023-01-16,,4,1.278,9264.0,106272404964.0,Microinversor_4
Wilkne,2023-01-02,,1,1.67,9265.0,106272403152.0,Microinversor_2
Wilkne,2023-01-02,,2,1.674,9266.0,106272403152.0,Microinversor_2
Wilkne,2023-01-02,,3,1.675,9267.0,106272403152.0,Microinversor_2
Wilkne,2023-01-02,,4,1.688,9268.0,106272403152.0,Microinversor_2
Wilkne,2023-01-02,,1,1.686,9269.0,106272403916.0,Microinversor_3
Wilkne,2023-01-02,,2,1.688,9270.0,106272403916.0,Microinversor_3
Wilkne,2023-01-02,,3,1.663,9271.0,106272403916.0,Microinversor_3
Wilkne,2023-01-02,,4,1.696,9272.0,106272403916.0,Microinversor_3
Wilkne,2023-01-02,,1,0.012,9273.0,106272404964.0,Microinversor_4
Wilkne,2023-01-02,,2,1.523,9274.0,106272404964.0,Microinversor_4
Wilkne,2023-01-02,,3,1.507,9275.0,106272404964.0,Microinversor_4
Wilkne,2023-01-02,,4,1.511,9276.0,106272404964.0,Microinversor_4
Wilkne,2023-08-26,,1,2.143,9277.0,106272403152.0,Microinversor_2
Wilkne,2023-08-26,,2,2.136,9278.0,106272403152.0,Microinversor_2
Wilkne,2023-08-26,,3,2.128,9279.0,106272403152.0,Microinversor_2
Wilkne,2023-08-26,,4,2.142,9280.0,106272403152.0,Microinversor_2
Wilkne,2023-08-26,,1,2.129,9281.0,106272403916.0,Microinversor_3
Wilkne,2023-08-26,,2,2.118,9282.0,106272403916.0,Microinversor_3
Wilkne,2023-08-26,,3,2.103,9283.0,106272403916.0,Microinversor_3
Wilkne,2023-08-26,,4,2.146,9284.0,106272403916.0,Microinversor_3
Wilkne,2023-08-26,,1,0.012,9285.0,116191966583.0,Microinversor_5
Wilkne,2023-08-26,,2,2.31,9286.0,116191966583.0,Microinversor_5
Wilkne,2023-08-26,,3,2.282,9287.0,116191966583.0,Microinversor_5
Wilkne,2023-08-26,,4,2.291,9288.0,116191966583.0,Microinversor_5
Wilkne,2022-09-11,,1,1.956,9289.0,106272403152.0,Microinversor_2
Wilkne,2022-09-11,,2,1.937,9290.0,106272403152.0,Microinversor_2
Wilkne,2022-09-11,,3,1.936,9291.0,106272403152.0,Microinversor_2
Wilkne,2022-09-11,,4,1.953,9292.0,106272403152.0,Microinversor_2
Wilkne,2022-09-11,,1,1.935,9293.0,106272403916.0,Microinversor_3
Wilkne,2022-09-11,,2,1.951,9294.0,106272403916.0,Microinversor_3
Wilkne,2022-09-11,,3,1.913,9295.0,106272403916.0,Microinversor_3
Wilkne,2022-09-11,,4,1.975,9296.0,106272403916.0,Microinversor_3
Wilkne,2022-09-11,,1,0.0,9297.0,116191966583.0,Microinversor_5
Wilkne,2022-09-11,,2,0.0,9298.0,116191966583.0,Microinversor_5
Wilkne,2022-09-11,,3,1.976,9299.0,116191966583.0,Microinversor_5
Wilkne,2022-09-11,,4,1.994,9300.0,116191966583.0,Microinversor_5
Wilkne,2024-10-23,,1,2.173,9301.0,106272403152.0,Microinversor_2
Wilkne,2024-10-23,,2,2.14,9302.0,106272403152.0,Microinversor_2
Wilkne,2024-10-23,,3,2.122,9303.0,106272403152.0,Microinversor_2
Wilkne,2024-10-23,,4,2.155,9304.0,106272403152.0,Microinversor_2
Wilkne,2024-10-23,,1,2.113,9305.0,106272403916.0,Microinversor_3
Wilkne,2024-10-23,,2,2.127,9306.0,106272403916.0,Microinversor_3
Wilkne,2024-10-23,,3,2.106,9307.0,106272403916.0,Microinversor_3
Wilkne,2024-10-23,,4,2.175,9308.0,106272403916.0,Microinversor_3
Wilkne,2024-10-23,,1,0.013,9309.0,106272404964.0,Microinversor_4
Wilkne,2024-10-23,,2,2.085,9310.0,106272404964.0,Microinversor_4
Wilkne,2024-10-23,,3,2.033,9311.0,106272404964.0,Microinversor_4
Wilkne,2024-10-23,,4,2.049,9312.0,106272404964.0,Microinversor_4
Wilkne,2022-02-18,,1,1.426,9313.0,106272403152.0,Microinversor_2
Wilkne,2022-02-18,,2,1.426,9314.0,106272403152.0,Microinversor_2
Wilkne,2022-02-18,,3,1.421,9315.0,106272403152.0,Microinversor_2
Wilkne,2022-02-18,,4,1.421,9316.0,106272403152.0,Microinversor_2
Wilkne,2022-02-18,,1,1.424,9317.0,106272403916.0,Microinversor_3
Wilkne,2022-02-18,,2,1.423,9318.0,106272403916.0,Microinversor_3
Wilkne,2022-02-18,,3,1.412,9319.0,106272403916.0,Microinversor_3
Wilkne,2022-02-18,,4,1.44,9320.0,106272403916.0,Microinversor_3
Wilkne,2022-02-18,,1,0.0,9321.0,116191966583.0,Microinversor_5
Wilkne,2022-02-18,,2,0.0,9322.0,116191966583.0,Microinversor_5
Wilkne,2022-02-18,,3,1.307,9323.0,116191966583.0,Microinversor_5
Wilkne,2022-02-18,,4,1.294,9324.0,116191966583.0,Microinversor_5
Wilkne,2022-05-11,,1,1.76,9325.0,106272403152.0,Microinversor_2
Wilkne,2022-05-11,,2,1.752,9326.0,106272403152.0,Microinversor_2
Wilkne,2022-05-11,,3,1.747,9327.0,106272403152.0,Microinversor_2
Wilkne,2022-05-11,,4,1.751,9328.0,106272403152.0,Microinversor_2
Wilkne,2022-05-11,,1,1.766,9329.0,106272403916.0,Microinversor_3
Wilkne,2022-05-11,,2,1.758,9330.0,106272403916.0,Microinversor_3
Wilkne,2022-05-11,,3,1.752,9331.0,106272403916.0,Microinversor_3
Wilkne,2022-05-11,,4,1.783,9332.0,106272403916.0,Microinversor_3
Wilkne,2022-05-11,,1,0.0,9333.0,116191966583.0,Microinversor_5
Wilkne,2022-05-11,,2,0.0,9334.0,116191966583.0,Microinversor_5
Wilkne,2022-05-11,,3,1.811,9335.0,116191966583.0,Microinversor_5
Wilkne,2022-05-11,,4,1.827,9336.0,116191966583.0,Microinversor_5
Wilkne,2023-04-26,,1,2.023,9337.0,106272403152.0,Microinversor_2
Wilkne,2023-04-26,,2,2.025,9338.0,106272403152.0,Microinversor_2
Wilkne,2023-04-26,,3,2.019,9339.0,106272403152.0,Microinversor_2
Wilkne,2023-04-26,,4,2.038,9340.0,106272403152.0,Microinversor_2
Wilkne,2023-04-26,,1,2.038,9341.0,106272403916.0,Microinversor_3
Wilkne,2023-04-26,,2,2.038,9342.0,106272403916.0,Microinversor_3
Wilkne,2023-04-26,,3,2.016,9343.0,106272403916.0,Microinversor_3
Wilkne,2023-04-26,,4,2.056,9344.0,106272403916.0,Microinversor_3
Wilkne,2023-04-26,,1,0.012,9345.0,116191966583.0,Microinversor_5
Wilkne,2023-04-26,,2,2.168,9346.0,116191966583.0,Microinversor_5
Wilkne,2023-04-26,,3,2.115,9347.0,116191966583.0,Microinversor_5
Wilkne,2023-04-26,,4,2.156,9348.0,116191966583.0,Microinversor_5
Wilkne,2022-05-05,,1,1.652,9349.0,106272403152.0,Microinversor_2
Wilkne,2022-05-05,,2,1.651,9350.0,106272403152.0,Microinversor_2
Wilkne,2022-05-05,,3,1.648,9351.0,106272403152.0,Microinversor_2
Wilkne,2022-05-05,,4,1.657,9352.0,106272403152.0,Microinversor_2
Wilkne,2022-05-05,,1,1.662,9353.0,106272403916.0,Microinversor_3
Wilkne,2022-05-05,,2,1.658,9354.0,106272403916.0,Microinversor_3
Wilkne,2022-05-05,,3,1.648,9355.0,106272403916.0,Microinversor_3
Wilkne,2022-05-05,,4,1.675,9356.0,106272403916.0,Microinversor_3
Wilkne,2022-05-05,,1,0.0,9357.0,116191966583.0,Microinversor_5
Wilkne,2022-05-05,,2,0.0,9358.0,116191966583.0,Microinversor_5
Wilkne,2022-05-05,,3,1.673,9359.0,116191966583.0,Microinversor_5
Wilkne,2022-05-05,,4,1.682,9360.0,116191966583.0,Microinversor_5
Wilkne,2021-12-29,,1,1.963,9361.0,106272403152.0,Microinversor_2
Wilkne,2021-12-29,,2,1.961,9362.0,106272403152.0,Microinversor_2
Wilkne,2021-12-29,,3,1.956,9363.0,106272403152.0,Microinversor_2
Wilkne,2021-12-29,,4,1.96,9364.0,106272403152.0,Microinversor_2
Wilkne,2021-12-29,,1,1.962,9365.0,106272403916.0,Microinversor_3
Wilkne,2021-12-29,,2,1.964,9366.0,106272403916.0,Microinversor_3
Wilkne,2021-12-29,,3,1.942,9367.0,106272403916.0,Microinversor_3
Wilkne,2021-12-29,,4,1.988,9368.0,106272403916.0,Microinversor_3
Wilkne,2021-12-29,,1,0.0,9369.0,116191966583.0,Microinversor_5
Wilkne,2021-12-29,,2,0.0,9370.0,116191966583.0,Microinversor_5
Wilkne,2021-12-29,,3,1.706,9371.0,116191966583.0,Microinversor_5
Wilkne,2021-12-29,,4,1.702,9372.0,116191966583.0,Microinversor_5
Wilkne,2023-03-13,,1,1.902,9373.0,106272403152.0,Microinversor_2
Wilkne,2023-03-13,,2,1.905,9374.0,106272403152.0,Microinversor_2
Wilkne,2023-03-13,,3,1.905,9375.0,106272403152.0,Microinversor_2
Wilkne,2023-03-13,,4,1.922,9376.0,106272403152.0,Microinversor_2
Wilkne,2023-03-13,,1,1.92,9377.0,106272403916.0,Microinversor_3
Wilkne,2023-03-13,,2,1.919,9378.0,106272403916.0,Microinversor_3
Wilkne,2023-03-13,,3,1.896,9379.0,106272403916.0,Microinversor_3
Wilkne,2023-03-13,,4,1.935,9380.0,106272403916.0,Microinversor_3
Wilkne,2023-03-13,,1,0.012,9381.0,116191966583.0,Microinversor_5
Wilkne,2023-03-13,,2,1.804,9382.0,116191966583.0,Microinversor_5
Wilkne,2023-03-13,,3,1.792,9383.0,116191966583.0,Microinversor_5
Wilkne,2023-03-13,,4,1.802,9384.0,116191966583.0,Microinversor_5
Wilkne,2022-02-24,,1,2.132,9385.0,106272403152.0,Microinversor_2
Wilkne,2022-02-24,,2,2.132,9386.0,106272403152.0,Microinversor_2
Wilkne,2022-02-24,,3,2.128,9387.0,106272403152.0,Microinversor_2
Wilkne,2022-02-24,,4,2.142,9388.0,106272403152.0,Microinversor_2
Wilkne,2022-02-24,,1,2.142,9389.0,106272403916.0,Microinversor_3
Wilkne,2022-02-24,,2,2.146,9390.0,106272403916.0,Microinversor_3
Wilkne,2022-02-24,,3,2.122,9391.0,106272403916.0,Microinversor_3
Wilkne,2022-02-24,,4,2.166,9392.0,106272403916.0,Microinversor_3
Wilkne,2022-02-24,,1,0.0,9393.0,116191966583.0,Microinversor_5
Wilkne,2022-02-24,,2,0.0,9394.0,116191966583.0,Microinversor_5
Wilkne,2022-02-24,,3,2.039,9395.0,116191966583.0,Microinversor_5
Wilkne,2022-02-24,,4,2.057,9396.0,116191966583.0,Microinversor_5
Wilkne,2021-12-01,,1,2.58,9397.0,106272403152.0,Microinversor_2
Wilkne,2021-12-01,,2,2.574,9398.0,106272403152.0,Microinversor_2
Wilkne,2021-12-01,,3,2.581,9399.0,106272403152.0,Microinversor_2
Wilkne,2021-12-01,,4,2.597,9400.0,106272403152.0,Microinversor_2
Wilkne,2021-12-01,,1,2.566,9401.0,106272403916.0,Microinversor_3
Wilkne,2021-12-01,,2,2.565,9402.0,106272403916.0,Microinversor_3
Wilkne,2021-12-01,,3,2.532,9403.0,106272403916.0,Microinversor_3
Wilkne,2021-12-01,,4,2.584,9404.0,106272403916.0,Microinversor_3
Wilkne,2021-12-01,,1,0.0,9405.0,116191966583.0,Microinversor_5
Wilkne,2021-12-01,,2,0.0,9406.0,116191966583.0,Microinversor_5
Wilkne,2021-12-01,,3,2.356,9407.0,116191966583.0,Microinversor_5
Wilkne,2021-12-01,,4,2.352,9408.0,116191966583.0,Microinversor_5
Wilkne,2021-12-15,,1,2.158,9409.0,106272403152.0,Microinversor_2
Wilkne,2021-12-15,,2,2.149,9410.0,106272403152.0,Microinversor_2
Wilkne,2021-12-15,,3,2.137,9411.0,106272403152.0,Microinversor_2
Wilkne,2021-12-15,,4,2.166,9412.0,106272403152.0,Microinversor_2
Wilkne,2021-12-15,,1,2.16,9413.0,106272403916.0,Microinversor_3
Wilkne,2021-12-15,,2,2.17,9414.0,106272403916.0,Microinversor_3
Wilkne,2021-12-15,,3,2.137,9415.0,106272403916.0,Microinversor_3
Wilkne,2021-12-15,,4,2.175,9416.0,106272403916.0,Microinversor_3
Wilkne,2021-12-15,,1,0.0,9417.0,116191966583.0,Microinversor_5
Wilkne,2021-12-15,,2,0.0,9418.0,116191966583.0,Microinversor_5
Wilkne,2021-12-15,,3,2.008,9419.0,116191966583.0,Microinversor_5
Wilkne,2021-12-15,,4,2.009,9420.0,116191966583.0,Microinversor_5
Wilkne,2023-03-07,,1,2.556,9421.0,106272403152.0,Microinversor_2
Wilkne,2023-03-07,,2,2.562,9422.0,106272403152.0,Microinversor_2
